"","id","national_sss","condition","procedure","manipulation_check","Q153_1","Q153_2","Q153_3","Q153_4","Q153_5","Q153_6","Q153_7","Q145_1","Q145_2","Q145_3","Q145_4","Q145_5","Q145_6","Q145_7","Q146_1","Q146_2","Q146_3","Q146_4","Q146_5","Q146_6","Q67_1","Q67_2","Q67_3","Q67_4","Q67_5","Q67_6","Q123_1","Q123_2","Q123_3","Q123_4","Q174","Q175","Q176","Q177","Q96","Q98","Q100","Q102","Q124_1","Q124_2","Q124_3","Q124_4","Q124_5","Q124_6","Q124_7","Q124_8","Q124_9","Q124_11","Q124_12","Q124_13","Q124_14","Q124_15","Q124_17","Q124_18","Q142","Q102_1","Q102_2","Q102_3","Q102_4","Q102_5","Q102_6","Q102_7","Q103_1","Q103_2","Q103_3","Q103_4","Q103_5","Q103_6","Q103_7","Q128","Q130","Q132","Q134","positive_emotion","negative_emotion","CH1_reverse","CH2_reverse","CH3_reverse","FH1_reverse","FH2_reverse","current_health","future_health","happiness1_reverse","happiness2_reverse","happiness_wake","happiness_general","exercise_intent","EC2_reverse","EC4_reverse","EC5_reverse","PT1_reverse","PT4_reverse","empathetic_concern","perspective_taking"
"212","22380",8,"low_sss","I would feel forgotten, neglected, undervalued, and jealous, for my peers are better off than me. I would feel self-conscious and embarrassed, as my life is more of a struggle than theirs. I do not have anything going for me, and I would think that it only makes things worse to be in the same room as my successful peers.",3,4,1,1,4,1,4,1,2,4,4,4,4,4,4,1,1,2,3,4,3,4,3,4,3,3,2,3,3,2,4,5,5,5,2,5,5,6,2,40,40,80,25,30,20,35,NA,30,21,93,40,70,87,30,30,2,5,5,5,1,1,4,5,1,5,5,1,4,3,4,2002,"2","51",5,3.9,1.7,3,2,4,3,2,3.16666666666667,2.5,6,6,5.25,5.5,44.7333333333333,1,5,5,5,5,4.28571428571429,4.42857142857143
"213","22382",8,"low_sss","If I was at the bottom of the ladder after going to a prestigious, private college, I would be seriously concerned, as my parents pay immense amounts of money for me to attend college and be well off later in my life. To rise from the bottom of the ladder, I would continue to pick up jobs and do the best I could to become more motivated.",3,2,2,1,2,1,3,1,3,3,5,5,4,5,4,1,1,1,1,2,5,3,2,3,2,2,3,3,3,1,4,6,6,6,4,5,5,5,4,40,50,40,0,60,40,50,20,10,60,50,80,10,50,80,20,2,5,1,4,2,2,4,3,2,3,4,2,4,3,3,2003,"1","51,59",5,3.8,1.4,4,3,3,3,2,2.83333333333333,2.25,4,4,5.5,4.75,41.25,5,4,4,4,4,4.14285714285714,3.57142857142857
"214","21927",6,"low_sss","Upon returning from my five year college reunion, I am devastated to see those around me doing so well compared to me. I think that I don't see the opportunity to grow and gain the admiration that those around me have. I regret the decisions that got me in this place and know that I will not be able to grow from this given how no one gives me the time of day. This really sucks.",3,5,2,1,2,1,3,1,1,2,4,3,3,3,3,1,3,3,1,1,2,4,2,2,4,4,2,2,2,2,3,5,5,3,5,4,4,4,5,39,77,73,13,68,41,31,20,5,70,60,25,10,79,19,68,1,4,2,3,1,2,2,3,3,2,3,2,2,1,2,2003,"1","33,51",5,3,1.5,4,4,4,4,3,4,2.75,3,3,4,3.75,43.625,4,5,4,3,4,3.57142857142857,2.42857142857143
"215","21995",7,"low_sss","Yesterday, I attended my 5 year college reunion and it was so embarrassing. Somehow all of us attended the same school for 4 years and I am worse off than everyone. I received no respect from my ex peers and I am so sad to have been so unsuccessful in comparison.",3,5,3,1,5,1,5,1,2,5,5,5,5,5,5,1,2,2,2,3,5,5,5,4,4,3,1,5,3,3,2,7,7,7,2,7,7,7,2,20,30,10,10,5,0,NA,10,5,2,0,35,50,25,1,NA,1,5,5,5,1,1,5,4,1,3,4,5,3,2,5,2002,"1","51",5,5,1.8,1,2,5,1,4,3.33333333333333,2.75,6,6,6.75,6.75,14.5,1,5,5,5,1,4.28571428571429,3.28571428571429
"216","22196",6,"low_sss","Yesterday I attended my five-year college reunion. I feel as if there is something wrong with me; what is my purpose and influence on my peers and surrounding community? I feel discouraged, but hope to use this anger and frustration and turn it into a positive, productive lifestyle. I want to have goals. I want to feel like I made a difference. This difference starts with me.",3,3,2,1,4,1,4,1,2,4,3,4,4,2,4,2,2,2,3,3,5,3,5,4,5,2,4,2,3,3,2,5,5,4,3,5,5,4,3,30,80,45,20,85,15,70,18,10,30,20,40,50,60,40,80,2,3,1,2,1,3,3,4,1,1,3,2,4,3,3,2003,"1","59",5,3.7,1.9,1,2,2,4,4,2.5,3.5,5,5,4.75,4.75,43.3125,5,5,3,5,4,3.57142857142857,3.28571428571429
"217","22172",4,"low_sss","I would fell disappointed in myself that I got such a great education at Wake Forest and failed to take that into the real world. I would definitely do a lot of reflecting about how/where things went wrong and try to rationalize why I am at the bottom place on the ladder.",3,3,4,1,2,1,2,1,2,4,5,5,5,5,4,1,2,2,1,2,4,3,2,2,2,2,2,3,3,2,3,6,6,6,3,6,5,6,3,60,30,100,55,100,87,86,62,54,40,100,42,100,100,55,84,2,5,1,5,1,1,4,4,1,4,4,1,3,4,4,2002,"1","51",4,3.9,1.7,4,4,4,3,3,3.16666666666667,2.75,5,5,5.75,5.5,72.1875,5,5,5,5,5,4.71428571428571,4.14285714285714
"218","22313",6,"low_sss","If I were at the bottom of the ladder, I probably would really feel diminished, especially in comparison to all of those people I just saw that had successful jobs and lives and I had the same resources and tools yet chose not to use them. I would be disappointed yet hopefully in the end inspired and driven.",3,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,1,2,5,4,3,4,3,4,3,3,2,3,3,5,5,2,6,6,6,3,58,68,30,20,30,30,30,30,30,30,29,20,30,30,30,40,1,4,1,4,1,1,5,5,1,5,5,2,4,4,4,2002,"1","51",4,2,1.3,2,3,2,3,3,3.16666666666667,2.75,6,5,4.75,5.75,33.4375,5,5,5,5,4,4.71428571428571,4.42857142857143
"219","22273",7,"low_sss","I would feel small and unaccomplished. I would probably be quiet and reserved, not talking to many people, embarrassed of myself. I probably would not want to go to the reunion because I am ashamed.",3,2,3,2,2,1,3,1,4,3,3,2,3,3,1,1,3,3,2,1,2,4,2,3,3,3,1,2,2,3,3,3,3,1,4,3,3,1,4,75,90,50,30,61,50,75,85,100,60,100,50,100,100,66,100,1,3,2,2,2,4,2,3,1,4,5,2,4,4,3,2003,"1","12,51",5,2.4,2.1,4,3,5,4,3,3.66666666666667,3,4,4,2.75,2.75,74.5,4,4,2,5,4,2.85714285714286,4.14285714285714
"220","22167",5,"low_sss","I know all of these people yet none of them know me. I spent 4-years with these people, eating in the same spaces, walking to and from class yet they walk past me as if they don't know me.",3,3,1,1,3,1,3,1,2,3,4,3,2,2,3,3,1,1,1,2,2,2,4,3,4,3,4,4,2,3,4,4,4,5,3,5,4,5,4,0,0,0,10,10,0,0,10,0,0,0,20,20,50,20,20,3,5,1,5,4,1,4,4,1,4,3,2,4,3,4,2002,"1","23",4,2.8,1.4,2,3,2,2,2,2.66666666666667,2.25,5,4,4.5,4.5,10,5,2,5,5,4,4.28571428571429,3.85714285714286
"221","22277",8,"low_sss","I would be insecure, and unsure of myself. I wouldn't work as hard and I would be scared to speak up in classes.",3,3,2,3,3,1,3,1,2,2,3,3,4,2,3,2,1,1,4,2,3,2,2,4,3,2,2,2,3,1,2,5,4,4,4,3,4,5,5,47,92,100,20,33,91,49,16,28,9,65,26,80,94,18,76,2,3,5,4,2,3,2,3,1,5,4,3,5,4,3,2002,"2","13,51",5,2.9,1.9,4,2,4,4,4,2.83333333333333,3,4,3,4.25,3.75,52.75,1,4,3,5,3,2.85714285714286,4.14285714285714
"222","22357",6,"low_sss","If I were at the bottom of the ladder, I would feel dissapointed personally that I did not take advantage of all of the great opportunities and networks of people that Wake has to offer. I would think of myself as one who became too distracted by other worldly things to truly focus on growing into the best version of myself I could be.",3,2,3,1,2,1,3,1,2,4,4,3,3,3,3,1,1,1,1,3,3,4,2,3,2,3,4,4,3,2,3,4,4,4,3,4,5,4,3,72,72,71,24,24,80,81,17,15,19,20,21,5,5,8,77,1,4,1,4,1,1,4,3,1,4,4,2,4,4,4,2002,"1","59",4,3,1.5,4,3,2,2,3,3,2.5,5,5,4.25,4.5,38.1875,5,5,5,5,4,4.28571428571429,4.14285714285714
"223","22318",9,"low_sss","I think I would be welcoming and nice to everyone regardless of there social status. I grew up in a very privileged community and wealthy family but I never let that consume me. I did not like to let it show and I welcomed everyone the same. I didn't think I was superior to anyone because I don't have that right. If I was at the bottom place in the ladder I would be very insecure but I would try to look past those little ideas that stood out to me. After all, it was my high school reunion and by now I should have learned to grow despite my space on the ladder.",3,5,3,2,4,2,3,2,1,4,4,4,4,4,4,1,4,4,2,2,2,5,4,3,3,2,2,5,2,2,5,4,4,4,7,5,5,4,7,80,100,70,30,100,100,100,100,40,100,40,20,70,50,30,100,1,2,2,5,1,5,5,5,3,5,5,4,4,4,4,2003,"1","39,59",5,3.8,2.3,2,3,4,1,1,3.16666666666667,1.5,1,1,3.25,3.75,70.625,4,5,1,3,2,3.85714285714286,3.85714285714286
"224","22364",7,"low_sss","At my 5-year college reunion, I felt worthless and unsuccessful. I did not go out of my way to tell people what I did for a living, as I was embarrassed and felt judged whenever I did explain what I did. I felt sad and dumb.",3,1,3,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,3,2,1,5,5,2,1,5,5,3,5,4,3,5,4,4,3,5,10,0,40,10,0,0,0,20,50,0,20,0,60,70,0,20,3,5,1,4,2,1,3,5,1,4,5,2,3,2,5,2003,"1","51",5,1.3,1.3,4,5,4,5,3,4.33333333333333,4.5,3,3,3.75,3.5,18.75,5,4,5,5,4,4.42857142857143,4
"225","22230",8,"low_sss","Being at the bottom of the ladder would make me feel inferior to my peers, and make me question my accomplishments or lack thereof after graduating. I would go out of my way to make new connections to increase my spot on the ladder.",3,4,2,1,3,2,4,1,1,2,4,2,4,5,2,1,3,1,1,2,3,3,5,4,2,1,4,4,2,1,2,4,5,4,5,5,4,4,5,92,95,83,50,90,100,95,90,53,74,20,90,90,90,90,97,1,4,1,4,1,1,5,4,2,4,5,2,4,2,3,2002,"1","39,51",5,3.3,1.5,1,2,2,2,4,1.83333333333333,2.25,3,3,4,4,81.1875,5,5,5,4,4,4.57142857142857,3.71428571428571
"226","22302",7,"low_sss","I am sad and upset that I am not respected by my peers. I worked hard at school and am mad that no one likes me. I am going to make an effort to reach out to my peers and give them reasons to like me and respect me.",3,5,2,1,5,1,4,1,1,4,5,5,5,5,5,1,1,1,4,4,3,2,4,4,1,1,3,2,2,1,5,6,5,6,2,6,6,5,2,100,92,100,47,73,42,22,54,20,55,30,10,100,100,23,100,1,4,3,4,2,2,5,3,2,3,3,2,2,2,3,2003,"1","51,52",5,4.6,1.7,2,2,3,4,1,1.83333333333333,2,6,6,5.75,5.75,60.5,3,4,4,4,4,3.85714285714286,3
"227","22300",9,"low_sss","I'd feel really disappointed and embarrassed. I wouldn't want to tell people much about my life if I was at the bottom of this ladder, because I would imagine that most of my class would be in or around the top of it.",3,2,2,2,1,1,3,1,3,2,3,2,2,2,2,1,4,2,3,2,3,4,5,4,2,2,3,4,1,1,5,4,2,4,5,4,4,3,6,27,100,100,25,80,4,100,53,4,92,35,90,100,100,16,73,2,4,2,5,4,1,4,2,1,5,5,1,4,4,2,2003,"1","51",5,2.2,2.1,1,2,3,2,1,2.33333333333333,1.25,3,2,3.25,3.25,62.4375,4,2,5,5,5,3.71428571428571,4.28571428571429
"228","22039",4,"low_sss","I would highly doubt whether I would attend the reunion or not if I was at the bottom place on the ladder. But since I have been there, I would not enjoy the reunion, and possibly curse most of the people I met during the event.",3,1,1,1,1,1,4,1,1,2,2,2,2,1,1,1,2,1,1,1,2,5,5,5,5,1,2,5,2,2,5,5,5,5,5,5,5,4,5,61,9,73,1,94,1,0,100,50,50,35,100,100,100,21,1,1,5,1,5,1,1,3,4,4,5,4,1,5,4,5,2002,"2","11",4,1.8,1.1,1,1,4,1,1,2.83333333333333,1.5,3,3,4.5,4.25,49.75,5,5,5,2,5,4.57142857142857,4.28571428571429
"229","22176",9,"low_sss","I would feel uncomfortable and out of place knowing people respect me for the way I was in college. I would feel regret for not trying to make a difference during my time at school. I think part of me would want to try and fix my reputation, but I wouldn't be able to bring myself to do it knowing how they felt.",3,2,3,1,2,1,2,1,1,2,1,2,2,3,3,1,1,1,1,1,1,4,4,2,3,2,4,4,3,2,2,5,4,3,4,4,4,5,4,80,70,100,50,100,100,80,80,95,85,100,80,100,100,70,100,1,3,2,5,1,1,4,4,3,2,3,4,2,2,2,2003,"2","59",5,2,1.2,2,4,2,2,4,2.83333333333333,2.75,4,4,4,4.25,86.875,4,5,5,3,2,4.28571428571429,2.28571428571429
"230","22418",9,"low_sss","If I were at the bottom, I would feel awkward among my peers because most Wake Forest graduates are successful. It be at the bottom of the ladder and to mingle with everyone else who is close to the top of the ladder would be a weird experience from my point of view.",3,3,3,2,4,2,2,2,2,4,5,5,5,4,5,3,1,2,4,4,4,2,1,2,4,3,1,3,3,2,4,5,5,5,3,5,5,2,2,37,78,53,71,83,84,85,50,26,24,11,65,39,42,80,74,3,3,4,4,3,2,4,3,3,4,4,4,3,3,3,2003,"2","51",4,4.1,2.5,5,4,5,3,2,3.83333333333333,2.5,5,6,5,4.5,56.375,2,3,4,3,2,3.28571428571429,3.14285714285714
"231","22183",8,"low_sss","Ashamed and embarassed",1,4,1,1,3,1,4,1,1,4,5,5,4,4,3,1,2,2,2,2,1,2,4,5,3,2,5,4,2,1,4,5,4,5,2,5,5,5,3,40,30,10,80,10,100,60,100,0,NA,50,80,100,100,100,80,2,4,2,4,1,1,5,5,4,4,5,4,5,4,3,NA,"2","11",4,3.7,1.4,2,1,1,2,2,1.83333333333333,1.75,6,5,5,5,62.6666666666667,4,5,5,2,2,4.57142857142857,3.57142857142857
"232","22003",8,"low_sss","I think that if I were at the bottom of the ladder in 5-years I would feel ashamed. I would feel like I wasted the opportunity and privilege that I had and ruined my life. I would think I wasted my childhood and teenage years just to fail.",3,1,1,1,1,1,2,1,3,1,3,2,2,1,1,2,2,3,1,1,2,5,5,2,4,2,4,2,3,3,3,3,3,2,5,3,3,3,5,25,40,55,50,50,50,40,56,70,20,30,75,75,31,41,23,4,3,2,3,2,3,4,3,2,5,4,4,5,3,1,2002,"2","51",5,1.6,1.6,1,4,2,4,3,3,3.25,3,3,2.75,3,45.6875,4,4,3,4,2,3.42857142857143,3.42857142857143
"233","22367",8,"low_sss","After seeing everyone at the reunion yesterday it is safe to say my confidence has been completely shot through. It is tough to see everyone that i have graduated with in the past living their dream lives as i am struggling to make ends meet. From this day forward i never want to feel like this again, i will do everything in my power to better myself and to gain my own self respect back. I am willing to put in the work to be even better than before, now i just have to grind till i have nothing left to give.",3,4,1,1,4,1,5,1,1,5,5,5,5,4,4,1,1,2,2,4,3,2,5,5,3,1,5,5,2,1,5,7,6,7,1,7,6,7,1,96,95,81,77,97,92,85,85,78,97,100,98,99,87,93,97,1,4,1,4,2,1,4,3,1,5,5,2,4,5,4,2003,"1","31",5,4.4,1.5,1,1,1,1,1,1.5,1.25,7,7,6.75,6.75,91.0625,5,4,5,5,4,4.14285714285714,4.57142857142857
"234","22041",4,"low_sss","Seeing how we've all gone different ways is exciting but somewhat disheartening. I feel disappointed comparing myself to those I used to live such a similar life to.",3,4,3,3,2,2,2,2,4,4,4,3,4,5,2,1,2,1,3,2,5,4,1,1,3,4,2,1,2,1,4,4,4,3,4,5,4,3,4,85,86,100,40,86,85,76,45,66,71,68,65,88,91,50,89,2,5,1,4,1,1,4,4,1,4,5,3,3,3,4,2002,"1","51",4,3.5,2.3,5,5,4,5,2,4.16666666666667,2.5,4,4,3.75,4,74.4375,5,5,5,5,3,4.57142857142857,3.85714285714286
"235","21940",8,"low_sss","It was weird to be back with my class at the reunion. During my time at Wake I did not feel respected by my classmates. Yesterday, it did not matter if you were an athlete or a nerd, it did not matter if you were in the hardest classes or easiest classes. All that people asked me was what is your current job? Where are you living? The judgements on achievement and success were still there five years later. I felt that people did not care about my well being only about my current income. I acted brief with them as they had not made me feel good in college nor did they make me feel good at the reunion. I thought that they had not changed at all.",3,4,1,1,2,1,5,1,1,4,4,5,4,4,5,1,1,1,1,2,4,2,5,4,2,1,5,5,2,1,5,6,6,5,1,7,7,4,1,100,100,50,60,100,100,100,60,50,70,100,100,100,100,0,100,1,5,1,5,1,1,5,5,1,4,4,3,4,3,3,2003,"1","59",5,4.1,1.1,1,2,1,1,1,1.5,1.25,7,7,6,6.25,80.625,5,5,5,5,3,5,3.71428571428571
"236","22181",9,"low_sss","I would be very upset for not being in a good mindset",1,3,3,3,3,3,3,3,4,3,4,3,3,1,2,1,3,4,1,3,2,4,3,4,3,4,2,3,2,2,4,2,3,2,7,5,3,2,4,81,81,98,82,83,84,86,86,88,90,91,92,92,50,51,28,1,2,1,3,1,1,5,5,2,2,3,2,2,2,2,2001,"1","39,51",5,2.7,2.8,3,2,4,3,2,3.33333333333333,2.25,1,4,2,3.5,78.9375,5,5,5,4,4,4.28571428571429,2.71428571428571
"237","22009",7,"low_sss","I feel embarrassed because after these five years, I've now seen the great passions of so many people that have developed over these years, meanwhile I feel like I'm lacking drive.",3,4,2,1,2,1,4,1,2,5,5,5,4,5,4,1,2,2,3,2,5,4,5,2,5,5,4,2,5,4,5,5,4,5,1,6,4,5,1,40,86,19,0,58,100,100,2,6,6,4,1,5,6,5,63,3,5,1,5,1,1,5,5,1,5,5,2,4,5,5,2003,"1","51",5,4.3,1.7,1,4,2,4,1,3.5,3.5,7,7,5.25,5.5,31.3125,5,5,5,5,4,5,4.71428571428571
"238","22286",6,"low_sss","Today I felt really insecure, and was watching what I was saying to everyone. It felt like everyone else was having a great time and I was bothering everyone.",3,1,2,3,3,1,4,1,3,4,4,4,4,2,2,3,1,1,1,1,2,3,4,3,2,2,4,3,2,2,4,5,5,5,2,5,5,5,2,30,83,51,50,79,NA,82,54,NA,0,53,17,40,83,0,90,3,5,2,4,1,1,5,5,1,3,4,1,4,4,3,2000,"1","51",5,3,1.7,2,3,2,3,2,2.33333333333333,2.25,6,6,5.25,5.25,50.8571428571429,4,5,5,5,5,4.71428571428571,4
"239","22298",8,"low_sss","Hey girl. I know that right now it seems as though you are in a valley. However, know that God is a God that will never leave you nor forsake you. Keep praying that God will give you the desires of your heart and that your desires will match with His will for your life.",3,4,1,1,2,1,5,1,2,5,4,5,5,5,4,1,1,1,3,1,4,3,5,4,5,2,5,5,3,1,5,7,7,7,1,7,7,7,1,60,30,93,73,73,80,100,76,53,18,47,53,71,84,8,74,3,2,1,4,1,1,4,4,2,5,5,2,3,5,5,2003,"1","21",5,4.3,1.3,1,2,1,1,1,2.33333333333333,1.5,7,7,7,7,62.0625,5,5,5,4,4,4.14285714285714,4.42857142857143
"240","22284",9,"low_sss","I would be a little embarrassed about where I'd be in comparison to other, but I'd also feel guilty that I didn't make better decisions to give myself a better life",3,2,3,1,2,1,3,1,2,2,4,3,3,4,5,2,2,2,1,1,2,3,2,4,4,4,2,5,1,1,5,5,4,5,2,5,4,5,5,30,10,70,5,15,10,5,5,5,20,30,20,50,5,5,5,3,4,1,4,1,1,3,3,1,5,5,2,5,4,4,2002,"1","51",5,3,1.6,4,2,4,1,1,3.5,1,6,3,5,4.25,18.125,5,5,5,5,4,4.14285714285714,4.57142857142857
"241","22069",8,"low_sss","I would be saddened and hopefully motivated to do better.",1,4,3,2,3,2,3,2,2,3,4,4,3,3,3,3,3,1,1,1,3,4,5,2,5,2,4,4,3,2,2,5,5,6,2,6,5,6,2,30,10,80,35,85,80,80,51,75,1,60,35,70,60,5,90,3,4,2,3,2,2,3,4,2,3,4,4,2,2,2,2001,"2","51",4,3.3,2,1,4,2,2,4,3,2.75,6,6,5.5,5.75,52.9375,4,4,4,4,2,3.71428571428571,2.71428571428571
"242","22377",8,"low_sss","Dear journal, I feel ashamed of where I am today. All of my peers are much more respected and admired. I wish I could change where I was.",3,1,4,1,1,3,2,2,1,2,4,2,1,3,2,1,4,4,1,1,4,5,1,1,4,4,1,2,1,1,4,5,4,3,5,5,5,5,3,60,40,72,62,89,53,88,72,55,43,52,29,46,77,30,78,2,5,2,5,1,1,5,4,2,5,5,4,4,4,4,2002,"1","51",4,2.2,2.2,5,5,5,4,2,4.66666666666667,2,3,5,3.75,5,59.125,4,5,5,4,2,4.71428571428571,4
"243","22109",8,"low_sss","I would hate everyone at the reunion. If I see people who have succeeded in life at this event, I would be annoyed with them, especially if they are kind to everyone. I would still have the high school mentality that I'm better than everyone else and would have no respect for anyone who had attended the reunion. I would have lost all of my college friends and would have felt horrible to see them again because I would have no respect for them. I would act and feel better than everyone else and would be completely selfish. This is how I would act if I was at the bottom.",3,2,3,1,1,1,4,3,1,2,4,4,3,4,3,1,3,3,1,2,3,5,4,3,3,2,2,3,3,3,3,5,5,3,4,5,3,3,4,2,93,4,4,90,91,100,11,4,100,6,47,100,100,57,100,2,5,1,5,1,1,5,5,1,5,5,1,5,5,5,NA,"1","13",5,3,1.9,2,3,4,3,3,3.16666666666667,3,4,4,4.25,3.75,56.8125,5,5,5,5,5,5,5
"244","22102",7,"low_sss","To me the bottom of the ladder would feel lonely, and isolating and I would think that I wouldn't feel fulfilled.",3,2,3,1,3,1,3,1,2,3,4,5,3,2,3,1,2,2,2,3,2,3,4,2,3,2,4,4,3,2,4,5,6,6,4,6,6,5,4,55,41,4,15,66,75,67,19,8,46,59,62,38,14,45,27,2,5,1,4,3,1,5,4,3,4,3,3,3,3,3,2002,"1","51",4,3,1.8,2,4,2,2,2,2.66666666666667,2.25,4,4,5.25,5.25,40.0625,5,3,5,3,3,4.42857142857143,3.14285714285714
"245","22180",8,"low_sss","I just had my 5 year reunion and everyone is doing so much better than I am. I feel really terrible. Just knowing that we went to the same school and got the same education but they're doing a lot better is difficult.",3,2,1,1,1,1,1,1,2,2,2,2,1,2,1,1,2,2,2,3,1,4,2,2,3,3,2,2,4,3,4,3,3,2,5,3,3,3,5,45,50,90,25,65,15,45,25,30,20,25,15,85,95,45,50,2,3,3,2,3,3,2,2,2,1,2,2,2,1,1,2003,"1","51",5,1.5,1.6,4,4,4,4,2,3.66666666666667,3.25,3,3,2.75,3,45.3125,3,3,3,4,4,2.57142857142857,2.14285714285714
"246","21926",6,"low_sss","I feel ashamed and incompetent. I had five years after college to make something of myself and instead I have not moved an inch on the ladder. I acted reserved and unconfident in front of the people I went to school with for five years whom I once had the years of my life with.",3,2,2,1,3,1,2,1,1,3,4,4,4,2,2,1,1,2,2,2,1,2,1,2,4,3,2,1,3,2,4,6,5,6,2,6,6,6,2,31,58,81,33,77,20,86,35,35,26,25,28,70,55,19,19,2,4,1,5,4,1,4,4,1,4,4,2,4,2,3,NA,"1","59",4,2.7,1.4,5,4,4,5,2,3.66666666666667,3,6,6,5.75,6,43.625,5,2,5,5,4,4.14285714285714,3.71428571428571
"247","21929",7,"low_sss","I feel worthless, everyone else has gone on to do great things and yet I did not accomplish any of my goals. I didn't even work towards those goals. I am not financially stable and my mental health has only deteriorated. I am at the opposite of where I wanted to be.",3,1,1,2,1,1,1,1,1,2,2,3,2,1,2,1,2,2,1,1,2,4,4,3,4,2,2,4,2,2,4,2,2,2,5,5,3,4,4,20,28,27,10,15,2,19,9,6,12,21,10,11,7,8,8,3,5,1,4,3,1,4,5,2,4,4,2,4,3,4,2003,"1","51",4,1.7,1.3,2,3,4,2,2,3.16666666666667,2,3,4,2.25,4,13.3125,5,3,5,4,4,4.42857142857143,3.85714285714286
"248","22276",5,"low_sss","I would feel miserable. I'm a competitor and push myself by comparing myself to others. I would be depressed seeing everyone who received the same education as me thrive while I failed. I want everyone to succeed, but if everyone is doing better, that means I'm doing something wrong.",3,4,3,1,2,1,4,1,1,3,5,4,4,4,5,3,2,1,4,1,3,2,1,5,1,1,5,5,1,1,5,5,6,6,1,5,4,4,1,50,100,100,100,100,100,100,100,100,50,84,100,100,100,60,100,1,3,3,4,2,2,3,2,4,3,4,4,5,3,4,2002,"2","51",5,3.8,1.8,5,1,1,1,1,1.83333333333333,1,7,7,6,5,90.25,3,4,4,2,2,3.28571428571429,3.28571428571429
"249","22289",5,"low_sss","have no respect from others, no friends, low self-esteem and do badly on study, feel lonely",2,2,3,1,1,1,1,1,2,4,4,4,4,4,4,2,2,2,1,3,4,3,2,2,2,2,4,4,2,2,4,4,4,4,6,4,4,3,5,60,50,23,70,48,83,81,69,10,32,44,24,80,39,26,54,2,4,2,4,2,2,4,4,2,4,5,2,5,5,5,2003,"1","11",5,3.2,1.8,4,4,2,2,2,2.83333333333333,2,2,3,3.5,3.5,49.5625,4,4,4,4,4,4,4.57142857142857
"250","21924",5,"low_sss","I feel as though I've completely failed myself. Seeing the people I went to school with and where they now are has helped me gauge how terrible of a position I am now in, especially in comparison to those who were once my peers and equals.",3,1,1,1,2,1,5,1,2,4,5,5,4,3,4,2,1,1,2,2,3,2,4,2,3,2,4,5,3,2,5,6,5,6,2,7,5,6,1,60,80,95,73,87,90,85,75,50,50,90,50,100,100,25,100,2,5,2,5,4,1,4,4,1,5,5,3,5,5,4,2003,"2","22",3,3.6,1.4,2,4,2,1,1,2.5,1.75,6,7,5.75,6.25,75.625,4,2,5,5,3,4.14285714285714,4.57142857142857
"251","21991",4,"low_sss","The feeling of being unsuccessful was unusually apparent as I saw my past classmates, friends, and mentors yesterday. Comparing myself to them, I have fallen short in the achievement of my goals that I so ambitiously set in front of myself five years ago. I struggled to act as if everything I had dreamed of was still in reach, but once I saw how well everyone else was faring, it was hard to stifle my disappointment.",3,1,4,1,1,2,1,1,1,1,3,2,3,4,3,3,1,2,1,1,2,2,4,4,2,3,2,3,2,2,4,6,6,6,3,6,5,5,3,70,100,80,100,99,94,92,20,40,89,50,91,73,73,25,90,2,3,2,4,1,1,5,4,3,5,4,1,5,2,3,2001,"1","51",5,2.1,1.7,2,2,4,3,2,2.5,2.25,5,5,5.75,5.25,74.125,4,5,5,3,5,4.28571428571429,3.85714285714286
"252","22067",8,"low_sss","I will consider my life as a failure and have no courage to talk to other classmates at the reunion.",1,1,1,1,1,1,1,1,2,4,4,4,3,5,5,1,1,1,2,1,2,2,3,5,3,3,5,5,1,1,4,5,6,6,3,5,5,5,6,50,70,40,0,80,30,70,0,70,50,20,65,70,80,20,50,2,1,2,3,1,2,4,3,2,2,2,1,4,3,3,2001,"1","11",4,3,1.2,3,1,1,1,2,2.16666666666667,1.25,5,2,5.5,4.25,47.8125,4,5,4,4,5,3.42857142857143,3.28571428571429
"253","22386",6,"low_sss","If I were to be at the bottom place on the ladder, I would feel frustration, but not hopeless. Knowing me, I would have been someone who spent my 4 years working hard to obtain my life-long dream. But, if certain circumstances were to have prevented me from obtaining my goal in those 4 years, I would have hope and work hard until my dream is achieved. I might feel frustrated because it's taking time, but I wouldn't give up and instead make the best of my situation because all obstacles will strengthen my character and help build me until I am ready to take on what I've been preparing for.",3,5,3,1,4,1,2,1,1,2,3,2,2,2,5,2,3,3,4,2,2,2,3,4,4,4,3,3,3,2,3,5,5,4,2,5,5,5,5,29,50,7,1,69,3,3,2,49,75,60,68,87,87,75,42,2,4,2,5,1,1,5,5,1,5,5,4,5,5,5,2002,"1","11",2,2.9,2.1,3,2,3,3,3,3,2.75,6,3,5,4.5,44.1875,4,5,5,5,2,4.71428571428571,4.57142857142857
